FrameIdentifier,CarIndex,TyresWearRL,TyresWearRR,TyresWearFL,TyresWearFR,TyresDamageRL,TyresDamageRR,TyresDamageFL,TyresDamageFR,FrameIdentifier,CarIndex,NumLaps,NumTyreStints,BestLapTimeLapNum,BestSector1LapNum,BestSector2LapNum,BestSector3LapNum,lapTimeInMS[0],sector1TimeInMS[0],sector2TimeInMS[0],sector3TimeInMS[0],lapValidBitFlags[0],lapTimeInMS[1],sector1TimeInMS[1],sector2TimeInMS[1],sector3TimeInMS[1],lapValidBitFlags[1],lapTimeInMS[2],sector1TimeInMS[2],sector2TimeInMS[2],sector3TimeInMS[2],lapValidBitFlags[2],lapTimeInMS[3],sector1TimeInMS[3],sector2TimeInMS[3],sector3TimeInMS[3],lapValidBitFlags[3],lapTimeInMS[4],sector1TimeInMS[4],sector2TimeInMS[4],sector3TimeInMS[4],lapValidBitFlags[4],lapTimeInMS[5],sector1TimeInMS[5],sector2TimeInMS[5],sector3TimeInMS[5],lapValidBitFlags[5],lapTimeInMS[6],sector1TimeInMS[6],sector2TimeInMS[6],sector3TimeInMS[6],lapValidBitFlags[6],lapTimeInMS[7],sector1TimeInMS[7],sector2TimeInMS[7],sector3TimeInMS[7],lapValidBitFlags[7],lapTimeInMS[8],sector1TimeInMS[8],sector2TimeInMS[8],sector3TimeInMS[8],lapValidBitFlags[8],lapTimeInMS[9],sector1TimeInMS[9],sector2TimeInMS[9],sector3TimeInMS[9],lapValidBitFlags[9],lapTimeInMS[10],sector1TimeInMS[10],sector2TimeInMS[10],sector3TimeInMS[10],lapValidBitFlags[10],lapTimeInMS[11],sector1TimeInMS[11],sector2TimeInMS[11],sector3TimeInMS[11],lapValidBitFlags[11],lapTimeInMS[12],sector1TimeInMS[12],sector2TimeInMS[12],sector3TimeInMS[12],lapValidBitFlags[12],lapTimeInMS[13],sector1TimeInMS[13],sector2TimeInMS[13],sector3TimeInMS[13],lapValidBitFlags[13],lapTimeInMS[14],sector1TimeInMS[14],sector2TimeInMS[14],sector3TimeInMS[14],lapValidBitFlags[14],lapTimeInMS[15],sector1TimeInMS[15],sector2TimeInMS[15],sector3TimeInMS[15],lapValidBitFlags[15],lapTimeInMS[16],sector1TimeInMS[16],sector2TimeInMS[16],sector3TimeInMS[16],lapValidBitFlags[16],lapTimeInMS[17],sector1TimeInMS[17],sector2TimeInMS[17],sector3TimeInMS[17],lapValidBitFlags[17],lapTimeInMS[18],sector1TimeInMS[18],sector2TimeInMS[18],sector3TimeInMS[18],lapValidBitFlags[18],lapTimeInMS[19],sector1TimeInMS[19],sector2TimeInMS[19],sector3TimeInMS[19],lapValidBitFlags[19],lapTimeInMS[20],sector1TimeInMS[20],sector2TimeInMS[20],sector3TimeInMS[20],lapValidBitFlags[20],lapTimeInMS[21],sector1TimeInMS[21],sector2TimeInMS[21],sector3TimeInMS[21],lapValidBitFlags[21],lapTimeInMS[22],sector1TimeInMS[22],sector2TimeInMS[22],sector3TimeInMS[22],lapValidBitFlags[22],endLap[0],tyreActualCompound[0],tyreVisualCompound[0],endLap[1],tyreActualCompound[1],tyreVisualCompound[1],endLap[2],tyreActualCompound[2],tyreVisualCompound[2],FrameIdentifier,CarIndex,LastLapTimeInMS,CurrentLapTimeInMS,Sector1TimeInMS,Sector2TimeInMS,LapDistance,TotalDistance,CurrentLapNum,Sector,PitStopShouldServePen,FrameIdentifier,CarIndex,WorldPositionX,WorldPositionY,WorldPositionZ,FrameIdentifier,Weather,TrackTemperature,AirTemperature,TotalLaps,TrackLength,SessionType,TrackId,Formula,SessionTimeLeft,SessionDuration,NumMarshalZones,ZoneStart[0],ZoneFlag[0],ZoneStart[1],ZoneFlag[1],ZoneStart[2],ZoneFlag[2],ZoneStart[3],ZoneFlag[3],ZoneStart[4],ZoneFlag[4],ZoneStart[5],ZoneFlag[5],ZoneStart[6],ZoneFlag[6],ZoneStart[7],ZoneFlag[7],ZoneStart[8],ZoneFlag[8],ZoneStart[9],ZoneFlag[9],ZoneStart[10],ZoneFlag[10],ZoneStart[11],ZoneFlag[11],ZoneStart[12],ZoneFlag[12],ZoneStart[13],ZoneFlag[13],ZoneStart[14],ZoneFlag[14],ZoneStart[15],ZoneFlag[15],ZoneStart[16],ZoneFlag[16],SafetyCarStatus,NumWeatherForecastSamples,ForecastAccuracy,PitStopWindowIdealLap,PitStopWindowLatestLap,PitStopRejoinPosition,FrameIdentifier,CarIndex,RearLeftTyrePressure,RearRightTyrePressure,FrontLeftTyrePressure,FrontRightTyrePressure,FuelLoad,FrameIdentifier,CarIndex,FuelInTank,FuelCapacity,FuelRemainingLaps,ActualTyreCompound,VisualTyreCompound,TyresAgeLaps,VehicleFIAFlags,ERSStoreEnergy,ERSDeployMode,ERSHarvestedThisLapMGUK,ERSHarvestedThisLapMGUH,ERSDeployedThisLap,FrameIdentifier,CarIndex,RLBrakeTemperature,RRBrakeTemperature,FLBrakeTemperature,FRBrakeTemperature,RLTyreSurfaceTemperature,RRTyreSurfaceTemperature,FLTyreSurfaceTemperature,FRTyreSurfaceTemperature,RLTyreInnerTemperature,RRTyreInnerTemperature,FLTyreInnerTemperature,FRTyreInnerTemperature,EngineTemperature,RLTyrePressure,RRTyrePressure,FLTyrePressure,FRTyrePressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23022.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2053.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23030.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2053.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23046.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2052.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23053.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2051.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23139.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2046.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23156.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2045.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23171.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2044.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23188.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2043.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23235.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2040.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23292.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2036.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23331.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2034.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23372.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2031.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23387.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2030.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23403.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2029.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23480.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2025.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23488.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2024.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23504.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2023.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23544.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2021.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23559.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2020.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23567.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2019.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23589.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2018.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23597.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2017.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23619.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2015.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23627.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2015.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23635.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2014.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23643.0,1.0,34.0,26.0,200.0,5798.0,1.0,11.0,0.0,2014.0,3600.0,17.0,0.025436,0.0,0.080769,0.0,0.130771,0.0,0.1831,0.0,0.232623,0.0,0.273937,0.0,0.340183,0.0,0.403875,0.0,0.481676,0.0,0.530395,0.0,0.587395,0.0,0.618665,0.0,0.655919,0.0,0.763139,0.0,0.860317,0.0,0.915944,0.0,0.94545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
