PacketFormat,GameMajorVersion,GameMinorVersion,PacketVersion,PacketId,SessionUID,SessionTime,FrameIdentifier,PlayerCarIndex,SecondaryPlayerCarIndex,CarIndex,FrontWing,RearWing,OnThrottle,OffThrottle,FrontCamber,RearCamber,FrontToe,RearToe,FrontSuspension,RearSuspension,FrontAntiRollBar,RearAntiRollBar,FrontSuspensionHeight,RearSuspensionHeight,BrakePressure,BrakeBias,RearLeftTyrePressure,RearRightTyrePressure,FrontLeftTyrePressure,FrontRightTyrePressure,Ballast,FuelLoad
2021,1,16,1,5,13445084268873967469,705.367493,11336,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,705.367493,11336,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,705.367493,11336,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,4,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,5,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,6,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,7,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,8,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,9,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,10,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,11,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,12,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,13,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,14,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,15,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,16,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,17,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,18,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,707.384888,11367,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,4,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,5,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,6,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,7,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,8,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,9,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,10,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,11,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,12,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,13,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,14,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,15,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,16,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,17,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,18,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,707.924133,11375,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,4,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,5,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,6,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,7,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,8,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,9,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,10,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,11,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,12,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,13,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,14,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,15,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,16,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,17,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,18,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,708.411804,11382,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,4,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,5,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,6,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,7,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,8,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,9,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,10,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,11,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,12,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,13,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,14,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,15,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,16,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,17,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,18,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,708.924072,11390,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,4,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,5,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,6,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,7,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,8,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,9,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,10,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,11,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,12,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,13,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,14,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,15,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,16,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,17,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,18,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,710.490295,11416,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,4,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,5,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,6,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,7,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,8,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,9,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,10,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,11,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,12,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,13,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,14,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,15,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,16,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,17,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,18,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,19,4,7,70,55,-2.5,-2.0,0.06,0.2,1,5,1,7,2,7,100,56,22.700001,22.700001,21.799999,21.799999,6,40.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,20,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,715.562317,11498,19,255,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
2021,1,16,1,5,13445084268873967469,725.73053,11652,19,255,0,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,725.73053,11652,19,255,1,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,725.73053,11652,19,255,2,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
2021,1,16,1,5,13445084268873967469,725.73053,11652,19,255,3,8,8,75,75,-3.0,-1.2,0.09,0.41,8,2,8,1,3,7,95,58,23.1,23.1,22.200001,22.200001,6,20.0
